restaurant_name,transaction_date,hour_of_day,day_of_week,review_date,rating,sentiment_score,sentiment_label,topic_label,tag_meal_type,tag_order_type,product_ordered,coffee_type,roast_type,size_kg,unit_price,profit,loyalty_customer,quantity,total_sale,total_profit
Cafe Landwer,2025-07-26 12:00:00,12,Saturday,2025-11-29,5,0.0,neutral,Poor service & strict rules,Breakfast,Take out,Arabica Medium 0.2kg,Arabica,Medium,0.2,3.375,0.30374999999999996,No,1,3.38,0.3037
Cafe Landwer,2025-09-22 15:00:00,15,Monday,2026-02-27,3,-0.7279,negative,Overall coffee experience,Breakfast,Dine-in,Arabica Light 0.2kg,Arabica,Light,0.2,3.885,0.34964999999999996,No,1,3.88,0.3496
Cafe Landwer,2025-10-22 13:00:00,13,Wednesday,2026-03-01,5,0.0,neutral,Atmosphere & ambience,Breakfast,Take out,Excelsa Dark 1.0kg,Excelsa,Dark,1.0,12.15,1.3365,No,1,12.15,1.3365
Cafe Landwer,2026-01-08 07:00:00,7,Thursday,2026-01-28,5,0.9921,positive,Overall coffee experience,Lunch,,Robusta Light 0.2kg,Robusta,Light,0.2,3.5849999999999995,0.21509999999999996,No,1,3.58,0.2151
Cafe Landwer,2025-09-27 07:00:00,7,Saturday,2025-07-02,3,0.0,neutral,Overall coffee experience,,Take out,Arabica Medium 0.5kg,Arabica,Medium,0.5,6.75,0.6074999999999999,No,1,6.75,0.6075
Cafe Landwer,2026-01-03 16:00:00,16,Saturday,2025-03-29,5,0.969,positive,Overall coffee experience,Breakfast,Take out,Arabica Light 2.5kg,Arabica,Light,2.5,29.784999999999997,2.6806499999999995,Yes,1,29.78,2.6806
Cafe Landwer,2025-11-15 17:00:00,17,Saturday,2025-09-30,5,0.75,positive,Food & pastry quality,Brunch,Dine-in,Arabica Dark 1.0kg,Arabica,Dark,1.0,9.95,0.8954999999999999,No,1,9.95,0.8955
Cafe Landwer,2025-04-29 08:00:00,8,Tuesday,2025-11-29,5,0.0,neutral,Overall coffee experience,Lunch,Take out,Excelsa Dark 1.0kg,Excelsa,Dark,1.0,12.15,1.3365,Yes,1,12.15,1.3365
Cafe Landwer,2025-04-30 09:00:00,9,Wednesday,2025-05-03,1,-0.2796,negative,Overall coffee experience,Breakfast,Take out,Robusta Dark 0.2kg,Robusta,Dark,0.2,2.6849999999999996,0.16109999999999997,No,2,5.37,0.3222
Cafe Landwer,2026-01-05 13:00:00,13,Monday,2025-11-29,5,0.8607,positive,Specialty drinks,Breakfast,Take out,Arabica Dark 1.0kg,Arabica,Dark,1.0,9.95,0.8954999999999999,Yes,1,9.95,0.8955
Cafe Landwer,2026-03-07 16:00:00,16,Saturday,2025-08-31,1,-0.2003,negative,Atmosphere & ambience,Breakfast,Dine-in,Arabica Dark 1.0kg,Arabica,Dark,1.0,9.95,0.8954999999999999,No,3,29.85,2.6865
Cafe Landwer,2026-01-07 17:00:00,17,Wednesday,2025-09-30,1,-0.1513,negative,Food & pastry quality,Lunch,Dine-in,Arabica Light 2.5kg,Arabica,Light,2.5,29.784999999999997,2.6806499999999995,No,1,29.78,2.6806
Cafe Landwer,2025-06-28 13:00:00,13,Saturday,2025-10-30,5,0.0,neutral,Overall coffee experience,Lunch,Dine-in,Robusta Medium 1.0kg,Robusta,Medium,1.0,9.95,0.597,No,2,19.9,1.194
Cafe Landwer,2025-06-15 08:00:00,8,Sunday,2025-08-31,5,0.0,neutral,Atmosphere & ambience,Breakfast,Take out,Robusta Light 0.5kg,Robusta,Light,0.5,7.169999999999999,0.4301999999999999,No,1,7.17,0.4302
Cafe Landwer,2026-01-25 15:00:00,15,Sunday,2025-08-01,5,0.0,neutral,Price & value,Brunch,Take out,Liberica Dark 0.5kg,Liberica,Dark,0.5,7.77,1.0101,No,3,23.31,3.0303
Cafe Landwer,2026-01-02 16:00:00,16,Friday,2025-10-30,5,0.9132,positive,Overall coffee experience,Lunch,Dine-in,Arabica Medium 0.5kg,Arabica,Medium,0.5,6.75,0.6074999999999999,Yes,1,6.75,0.6075
Cafe Landwer,2026-01-28 09:00:00,9,Wednesday,2025-11-29,1,0.0,neutral,Food & pastry quality,Afternoon snack,Take out,Arabica Medium 0.2kg,Arabica,Medium,0.2,3.375,0.30374999999999996,No,1,3.38,0.3037
Cafe Landwer,2026-03-01 11:00:00,11,Sunday,2025-07-02,5,0.8819,positive,Poor service & strict rules,Afternoon snack,Take out,Robusta Dark 1.0kg,Robusta,Dark,1.0,8.95,0.5369999999999999,Yes,2,17.9,1.074
Cafe Landwer,2025-03-31 08:00:00,8,Monday,2025-10-30,5,0.969,positive,Atmosphere & ambience,Brunch,Take out,Liberica Dark 1.0kg,Liberica,Dark,1.0,12.95,1.6835,Yes,1,12.95,1.6835
Cafe Landwer,2026-02-13 09:00:00,9,Friday,2026-03-22,4,0.0,neutral,Overall coffee experience,Afternoon snack,,Robusta Medium 0.5kg,Robusta,Medium,0.5,5.97,0.35819999999999996,No,1,5.97,0.3582
Cafe Landwer,2025-08-31 16:00:00,16,Sunday,2025-07-02,4,0.0,neutral,Specialty drinks,,Dine-in,Excelsa Light 0.5kg,Excelsa,Light,0.5,8.91,0.9801,Yes,1,8.91,0.9801
Cafe Landwer,2025-12-20 07:00:00,7,Saturday,2025-08-31,3,-0.296,negative,Food & pastry quality,Breakfast,Dine-in,Excelsa Medium 0.2kg,Excelsa,Medium,0.2,4.125,0.45375,No,1,4.12,0.4538
Cafe Landwer,2026-03-16 15:00:00,15,Monday,2025-07-02,4,0.0,neutral,Food & pastry quality,Lunch,Dine-in,Excelsa Medium 2.5kg,Excelsa,Medium,2.5,31.624999999999996,3.47875,No,1,31.62,3.4788
Cafe Landwer,2025-12-28 07:00:00,7,Sunday,2025-06-02,5,0.0,neutral,Food & pastry quality,Afternoon snack,Take out,Arabica Dark 1.0kg,Arabica,Dark,1.0,9.95,0.8954999999999999,Yes,2,19.9,1.791
Cafe Landwer,2025-10-30 09:00:00,9,Thursday,2026-01-28,5,0.0,neutral,Overall coffee experience,Afternoon snack,,Excelsa Medium 2.5kg,Excelsa,Medium,2.5,31.624999999999996,3.47875,No,1,31.62,3.4788
Cafe Landwer,2026-03-01 12:00:00,12,Sunday,2025-06-02,5,0.0,neutral,Atmosphere & ambience,Brunch,Dine-in,Liberica Dark 0.2kg,Liberica,Dark,0.2,3.885,0.50505,Yes,3,11.66,1.5152
Cafe Landwer,2025-05-14 07:00:00,7,Wednesday,2025-12-29,5,0.0,neutral,Loyalty & regulars,Lunch,Dine-in,Liberica Light 0.5kg,Liberica,Light,0.5,9.51,1.2363,No,2,19.02,2.4726
Cafe Landwer,2025-05-07 13:00:00,13,Wednesday,2025-11-29,5,0.0,neutral,Atmosphere & ambience,Breakfast,Dine-in,Robusta Dark 0.2kg,Robusta,Dark,0.2,2.6849999999999996,0.16109999999999997,Yes,1,2.68,0.1611
Cafe Landwer,2025-07-11 09:00:00,9,Friday,2025-05-03,4,0.0,neutral,Food & pastry quality,Afternoon snack,Dine-in,Arabica Light 0.2kg,Arabica,Light,0.2,3.885,0.34964999999999996,No,1,3.88,0.3496
Cafe Landwer,2026-03-26 14:00:00,14,Thursday,2025-07-02,4,0.0,neutral,Specialty drinks,,Dine-in,Robusta Dark 0.5kg,Robusta,Dark,0.5,5.369999999999999,0.32219999999999993,Yes,1,5.37,0.3222
Cafe Landwer,2026-03-11 19:00:00,19,Wednesday,2025-08-01,5,0.8847,positive,Overall coffee experience,Breakfast,Take out,Excelsa Light 0.2kg,Excelsa,Light,0.2,4.455,0.49005,Yes,1,4.46,0.49
Cafe Landwer,2026-03-18 10:00:00,10,Wednesday,2025-09-30,5,0.0,neutral,Overall coffee experience,Afternoon snack,Dine-in,Excelsa Dark 2.5kg,Excelsa,Dark,2.5,27.945,3.07395,No,1,27.94,3.074
Cafe Landwer,2025-07-26 07:00:00,7,Saturday,2025-08-01,5,0.9601,positive,Overall coffee experience,Brunch,Take out,Robusta Light 0.5kg,Robusta,Light,0.5,7.169999999999999,0.4301999999999999,No,1,7.17,0.4302
Cafe Landwer,2025-10-17 16:00:00,16,Friday,2025-07-02,5,0.8439,positive,Wait time & efficiency,Lunch,Take out,Excelsa Dark 2.5kg,Excelsa,Dark,2.5,27.945,3.07395,No,1,27.94,3.074
Cafe Landwer,2025-12-13 09:00:00,9,Saturday,2025-10-30,5,0.0,neutral,Overall coffee experience,Breakfast,Delivery,Arabica Medium 0.2kg,Arabica,Medium,0.2,3.375,0.30374999999999996,No,1,3.38,0.3037
Cafe Landwer,2025-10-26 08:00:00,8,Sunday,2025-08-31,5,0.8591,positive,Wait time & efficiency,,Take out,Excelsa Dark 0.5kg,Excelsa,Dark,0.5,7.29,0.8019000000000001,Yes,1,7.29,0.8019
Cafe Landwer,2025-12-26 17:00:00,17,Friday,2026-03-22,1,0.0,neutral,Atmosphere & ambience,Breakfast,Dine-in,Robusta Dark 1.0kg,Robusta,Dark,1.0,8.95,0.5369999999999999,No,2,17.9,1.074
Cafe Landwer,2025-11-01 08:00:00,8,Saturday,2025-07-02,4,0.7089,positive,Overall coffee experience,Brunch,Delivery,Liberica Medium 0.2kg,Liberica,Medium,0.2,4.365,0.56745,No,1,4.36,0.5674
Cafe Landwer,2025-06-09 12:00:00,12,Monday,2025-10-30,4,0.0,neutral,Food & pastry quality,Afternoon snack,Take out,Robusta Dark 0.5kg,Robusta,Dark,0.5,5.369999999999999,0.32219999999999993,Yes,1,5.37,0.3222
Cafe Landwer,2025-08-10 08:00:00,8,Sunday,2025-07-02,1,0.4588,positive,Food & pastry quality,Breakfast,Dine-in,Excelsa Dark 1.0kg,Excelsa,Dark,1.0,12.15,1.3365,No,2,24.3,2.673
Cafe Landwer,2025-04-25 14:00:00,14,Friday,2025-11-29,5,0.891,positive,Price & value,Lunch,Dine-in,Arabica Light 0.2kg,Arabica,Light,0.2,3.885,0.34964999999999996,No,1,3.88,0.3496
Cafe Landwer,2026-02-05 13:00:00,13,Thursday,2025-08-31,1,0.0,neutral,Atmosphere & ambience,,Dine-in,Robusta Light 0.2kg,Robusta,Light,0.2,3.5849999999999995,0.21509999999999996,No,1,3.58,0.2151
Cafe Landwer,2025-08-31 11:00:00,11,Sunday,2025-03-29,5,0.9472,positive,Atmosphere & ambience,Lunch,,Excelsa Medium 0.5kg,Excelsa,Medium,0.5,8.25,0.9075,Yes,2,16.5,1.815
Cafe Landwer,2025-04-23 12:00:00,12,Wednesday,2025-05-03,3,0.8558,positive,Overall coffee experience,Afternoon snack,Dine-in,Arabica Medium 0.2kg,Arabica,Medium,0.2,3.375,0.30374999999999996,Yes,1,3.38,0.3037
Cafe Landwer,2025-04-26 08:00:00,8,Saturday,2025-12-29,5,0.8807,positive,Overall coffee experience,Lunch,Dine-in,Robusta Dark 0.5kg,Robusta,Dark,0.5,5.369999999999999,0.32219999999999993,No,2,10.74,0.6444
Cafe Landwer,2026-03-28 07:00:00,7,Saturday,2025-08-31,5,0.0,neutral,Poor service & strict rules,Brunch,Dine-in,Robusta Medium 2.5kg,Robusta,Medium,2.5,22.884999999999998,1.3730999999999998,No,2,45.77,2.7462
Cafe Landwer,2026-02-23 15:00:00,15,Monday,2025-06-02,5,0.9633,positive,Atmosphere & ambience,Afternoon snack,Dine-in,Excelsa Light 1.0kg,Excelsa,Light,1.0,14.85,1.6335,Yes,1,14.85,1.6335
Cafe Landwer,2025-09-09 17:00:00,17,Tuesday,2025-08-01,5,0.0,neutral,Overall coffee experience,Breakfast,,Excelsa Dark 0.2kg,Excelsa,Dark,0.2,3.645,0.40095000000000003,No,1,3.64,0.401
Cafe Landwer,2025-08-14 15:00:00,15,Thursday,2025-05-03,5,0.0,neutral,Overall coffee experience,Brunch,Take out,Arabica Medium 2.5kg,Arabica,Medium,2.5,25.874999999999996,2.3287499999999994,No,1,25.87,2.3287
Cafe Landwer,2026-01-07 13:00:00,13,Wednesday,2025-07-02,3,0.0,neutral,Atmosphere & ambience,Afternoon snack,Take out,Liberica Medium 2.5kg,Liberica,Medium,2.5,33.464999999999996,4.3504499999999995,No,3,100.39,13.0514
Cafe Landwer,2025-11-20 10:00:00,10,Thursday,2025-07-02,1,0.0,neutral,Food & pastry quality,Lunch,Dine-in,Robusta Dark 0.2kg,Robusta,Dark,0.2,2.6849999999999996,0.16109999999999997,No,1,2.68,0.1611
Cafe Landwer,2026-01-01 12:00:00,12,Thursday,2025-10-30,5,0.7959,positive,Food & pastry quality,Afternoon snack,Dine-in,Liberica Medium 0.2kg,Liberica,Medium,0.2,4.365,0.56745,No,1,4.36,0.5674
Cafe Landwer,2025-10-03 13:00:00,13,Friday,2025-08-31,1,0.0,neutral,Atmosphere & ambience,Brunch,Dine-in,Arabica Medium 0.5kg,Arabica,Medium,0.5,6.75,0.6074999999999999,No,1,6.75,0.6075
Cafe Landwer,2025-03-29 07:00:00,7,Saturday,2025-05-03,5,0.0,neutral,Poor service & strict rules,Afternoon snack,Dine-in,Arabica Dark 0.2kg,Arabica,Dark,0.2,2.985,0.26865,No,1,2.98,0.2686
Cafe Landwer,2025-10-02 10:00:00,10,Thursday,2025-03-29,1,0.985,positive,Overall coffee experience,Lunch,Take out,Robusta Dark 0.2kg,Robusta,Dark,0.2,2.6849999999999996,0.16109999999999997,No,1,2.68,0.1611
Cafe Landwer,2026-01-07 08:00:00,8,Wednesday,2025-07-02,5,0.0,neutral,Specialty drinks,Lunch,Take out,Arabica Light 0.2kg,Arabica,Light,0.2,3.885,0.34964999999999996,Yes,3,11.66,1.0489
Cafe Landwer,2026-03-24 09:00:00,9,Tuesday,2025-09-30,2,-0.91,negative,Overall coffee experience,,Take out,Liberica Dark 0.2kg,Liberica,Dark,0.2,3.885,0.50505,No,1,3.88,0.505
Cafe Landwer,2026-01-20 14:00:00,14,Tuesday,2025-08-01,3,0.0,neutral,Atmosphere & ambience,Breakfast,Take out,Arabica Medium 0.2kg,Arabica,Medium,0.2,3.375,0.30374999999999996,No,1,3.38,0.3037
Cafe Landwer,2026-01-16 09:00:00,9,Friday,2025-11-29,5,0.887,positive,Atmosphere & ambience,Afternoon snack,Dine-in,Excelsa Dark 0.2kg,Excelsa,Dark,0.2,3.645,0.40095000000000003,No,3,10.94,1.2029
Cafe Landwer,2025-10-26 14:00:00,14,Sunday,2025-06-02,5,0.8605,positive,Food & pastry quality,Lunch,Dine-in,Excelsa Medium 0.2kg,Excelsa,Medium,0.2,4.125,0.45375,No,1,4.12,0.4538
Cafe Landwer,2025-04-06 19:00:00,19,Sunday,2025-08-01,5,0.3919,positive,Food & pastry quality,,Dine-in,Liberica Light 0.5kg,Liberica,Light,0.5,9.51,1.2363,No,1,9.51,1.2363
Cafe Landwer,2026-01-14 18:00:00,18,Wednesday,2025-09-30,4,0.6249,positive,Overall coffee experience,Breakfast,,Excelsa Medium 1.0kg,Excelsa,Medium,1.0,13.75,1.5125,No,1,13.75,1.5125
Cafe Landwer,2025-05-24 16:00:00,16,Saturday,2025-12-29,5,0.9159,positive,Atmosphere & ambience,Brunch,,Excelsa Dark 1.0kg,Excelsa,Dark,1.0,12.15,1.3365,No,2,24.3,2.673
Cafe Landwer,2025-09-29 16:00:00,16,Monday,2025-06-02,5,0.9293,positive,Atmosphere & ambience,Lunch,Dine-in,Excelsa Light 0.2kg,Excelsa,Light,0.2,4.455,0.49005,No,3,13.36,1.4701
Cafe Landwer,2025-12-04 10:00:00,10,Thursday,2026-03-08,5,0.9595,positive,Food & pastry quality,Lunch,Take out,Liberica Light 0.5kg,Liberica,Light,0.5,9.51,1.2363,No,1,9.51,1.2363
Cafe Landwer,2025-05-29 14:00:00,14,Thursday,2025-08-01,5,0.3182,positive,Food & pastry quality,Afternoon snack,Dine-in,Robusta Light 1.0kg,Robusta,Light,1.0,11.95,0.717,Yes,1,11.95,0.717
Cafe Landwer,2026-03-23 13:00:00,13,Monday,2025-11-29,5,0.7178,positive,Overall coffee experience,Breakfast,Dine-in,Excelsa Light 1.0kg,Excelsa,Light,1.0,14.85,1.6335,No,1,14.85,1.6335
Cafe Landwer,2026-02-23 20:00:00,20,Monday,2025-09-30,1,0.0,neutral,Overall coffee experience,Lunch,Take out,Liberica Dark 0.2kg,Liberica,Dark,0.2,3.885,0.50505,No,1,3.88,0.505
Cafe Landwer,2025-04-14 12:00:00,12,Monday,2026-03-24,5,0.9663,positive,Overall coffee experience,Lunch,Take out,Robusta Medium 0.2kg,Robusta,Medium,0.2,2.985,0.17909999999999998,No,1,2.98,0.1791
Cafe Landwer,2025-07-06 10:00:00,10,Sunday,2025-08-01,1,-0.56,negative,Food & pastry quality,Breakfast,Dine-in,Robusta Medium 0.5kg,Robusta,Medium,0.5,5.97,0.35819999999999996,No,1,5.97,0.3582
Cafe Landwer,2025-06-27 16:00:00,16,Friday,2025-10-30,5,0.7449,positive,Price & value,Brunch,Dine-in,Arabica Medium 1.0kg,Arabica,Medium,1.0,11.25,1.0125,No,1,11.25,1.0125
Cafe Landwer,2026-02-20 14:00:00,14,Friday,2025-05-03,4,0.8934,positive,Overall coffee experience,Afternoon snack,Dine-in,Excelsa Light 0.5kg,Excelsa,Light,0.5,8.91,0.9801,No,1,8.91,0.9801
Cafe Landwer,2025-05-16 08:00:00,8,Friday,2025-11-29,3,-0.471,negative,Poor service & strict rules,Breakfast,Take out,Excelsa Medium 0.5kg,Excelsa,Medium,0.5,8.25,0.9075,No,1,8.25,0.9075
Cafe Landwer,2025-04-23 12:00:00,12,Wednesday,2025-08-31,5,0.8854,positive,Price & value,Breakfast,Take out,Arabica Light 0.2kg,Arabica,Light,0.2,3.885,0.34964999999999996,Yes,1,3.88,0.3496
Cafe Landwer,2025-10-26 12:00:00,12,Sunday,2025-07-02,1,0.0,neutral,Overall coffee experience,Afternoon snack,Take out,Arabica Light 1.0kg,Arabica,Light,1.0,12.95,1.1655,Yes,3,38.85,3.4965
Cafe Landwer,2025-09-16 12:00:00,12,Tuesday,2026-03-15,4,0.0,neutral,Overall coffee experience,Brunch,Dine-in,Excelsa Dark 2.5kg,Excelsa,Dark,2.5,27.945,3.07395,Yes,1,27.94,3.074
Cafe Landwer,2025-11-06 18:00:00,18,Thursday,2025-07-02,5,0.8508,positive,Price & value,Brunch,,Arabica Medium 0.2kg,Arabica,Medium,0.2,3.375,0.30374999999999996,Yes,1,3.38,0.3037
Cafe Landwer,2026-02-05 12:00:00,12,Thursday,2025-06-02,1,0.0,neutral,Price & value,Breakfast,Take out,Liberica Dark 1.0kg,Liberica,Dark,1.0,12.95,1.6835,No,1,12.95,1.6835
Cafe Landwer,2026-03-21 16:00:00,16,Saturday,2026-01-28,4,0.2023,positive,Atmosphere & ambience,Breakfast,Dine-in,Robusta Medium 0.2kg,Robusta,Medium,0.2,2.985,0.17909999999999998,No,2,5.97,0.3582
Cafe Landwer,2025-07-27 09:00:00,9,Sunday,2025-07-02,3,0.0,neutral,Poor service & strict rules,Breakfast,Dine-in,Robusta Medium 1.0kg,Robusta,Medium,1.0,9.95,0.597,Yes,1,9.95,0.597
Cafe Landwer,2026-03-18 07:00:00,7,Wednesday,2025-08-01,5,0.4404,positive,Overall coffee experience,Lunch,Take out,Arabica Light 1.0kg,Arabica,Light,1.0,12.95,1.1655,No,3,38.85,3.4965
Cafe Landwer,2025-09-25 09:00:00,9,Thursday,2025-05-03,5,0.0,neutral,Overall coffee experience,Breakfast,Take out,Arabica Medium 0.2kg,Arabica,Medium,0.2,3.375,0.30374999999999996,No,1,3.38,0.3037
Cafe Landwer,2025-12-03 11:00:00,11,Wednesday,2025-03-29,5,0.9943,positive,Overall coffee experience,Afternoon snack,Take out,Robusta Dark 1.0kg,Robusta,Dark,1.0,8.95,0.5369999999999999,No,1,8.95,0.537
Cafe Landwer,2025-10-09 16:00:00,16,Thursday,2025-08-01,5,0.9597,positive,Food & pastry quality,Breakfast,Dine-in,Arabica Dark 1.0kg,Arabica,Dark,1.0,9.95,0.8954999999999999,No,1,9.95,0.8955
Cafe Landwer,2026-02-20 12:00:00,12,Friday,2025-09-30,5,0.0,neutral,Atmosphere & ambience,,Delivery,Excelsa Light 0.5kg,Excelsa,Light,0.5,8.91,0.9801,No,1,8.91,0.9801
Cafe Landwer,2025-10-19 10:00:00,10,Sunday,2026-01-28,5,0.807,positive,Overall coffee experience,Breakfast,Dine-in,Excelsa Dark 1.0kg,Excelsa,Dark,1.0,12.15,1.3365,Yes,1,12.15,1.3365
Cafe Landwer,2026-03-14 10:00:00,10,Saturday,2025-08-01,5,0.0,neutral,Overall coffee experience,Lunch,Take out,Excelsa Light 1.0kg,Excelsa,Light,1.0,14.85,1.6335,No,2,29.7,3.267
Cafe Landwer,2025-12-19 20:00:00,20,Friday,2025-05-03,1,0.0,neutral,Overall coffee experience,Breakfast,Take out,Robusta Light 0.2kg,Robusta,Light,0.2,3.5849999999999995,0.21509999999999996,No,1,3.58,0.2151
Cafe Landwer,2026-02-18 08:00:00,8,Wednesday,2025-12-29,5,0.9869,positive,Price & value,,Take out,Robusta Medium 0.2kg,Robusta,Medium,0.2,2.985,0.17909999999999998,Yes,1,2.98,0.1791
Cafe Landwer,2025-07-20 08:00:00,8,Sunday,2025-06-02,5,0.9618,positive,Price & value,Breakfast,Delivery,Arabica Medium 0.2kg,Arabica,Medium,0.2,3.375,0.30374999999999996,No,1,3.38,0.3037
Cafe Landwer,2025-12-02 12:00:00,12,Tuesday,2025-08-31,5,0.7656,positive,Overall coffee experience,Breakfast,Dine-in,Liberica Medium 2.5kg,Liberica,Medium,2.5,33.464999999999996,4.3504499999999995,No,1,33.46,4.3504
Cafe Landwer,2025-03-30 13:00:00,13,Sunday,2025-08-01,4,0.0,neutral,Atmosphere & ambience,Brunch,Dine-in,Robusta Light 1.0kg,Robusta,Light,1.0,11.95,0.717,No,1,11.95,0.717
Cafe Landwer,2025-08-09 10:00:00,10,Saturday,2025-08-31,1,0.2025,positive,Overall coffee experience,Breakfast,Dine-in,Excelsa Medium 0.2kg,Excelsa,Medium,0.2,4.125,0.45375,Yes,1,4.12,0.4538
Cafe Landwer,2025-12-21 07:00:00,7,Sunday,2026-02-27,1,-0.2374,negative,Atmosphere & ambience,,,Liberica Medium 0.2kg,Liberica,Medium,0.2,4.365,0.56745,No,2,8.73,1.1349
Cafe Landwer,2025-09-04 11:00:00,11,Thursday,2025-09-30,5,0.9665,positive,Atmosphere & ambience,Lunch,Take out,Arabica Medium 0.2kg,Arabica,Medium,0.2,3.375,0.30374999999999996,Yes,1,3.38,0.3037
Cafe Landwer,2026-01-01 08:00:00,8,Thursday,2025-10-30,5,0.9769,positive,Overall coffee experience,Brunch,Take out,Robusta Light 0.2kg,Robusta,Light,0.2,3.5849999999999995,0.21509999999999996,No,2,7.17,0.4302
Cafe Landwer,2025-05-19 07:00:00,7,Monday,2025-09-30,3,0.0,neutral,Specialty drinks,Lunch,Dine-in,Liberica Medium 0.5kg,Liberica,Medium,0.5,8.73,1.1349,No,1,8.73,1.1349
Cafe Landwer,2025-08-09 09:00:00,9,Saturday,2025-07-02,5,0.9557,positive,Atmosphere & ambience,,Dine-in,Excelsa Medium 0.2kg,Excelsa,Medium,0.2,4.125,0.45375,No,2,8.25,0.9075
Cafe Landwer,2025-06-15 08:00:00,8,Sunday,2025-11-29,5,0.9618,positive,Atmosphere & ambience,Brunch,Dine-in,Arabica Dark 0.5kg,Arabica,Dark,0.5,5.97,0.5373,No,3,17.91,1.6119
Cafe Landwer,2025-08-03 10:00:00,10,Sunday,2025-07-02,5,0.8977,positive,Food & pastry quality,Breakfast,Take out,Liberica Medium 0.5kg,Liberica,Medium,0.5,8.73,1.1349,Yes,1,8.73,1.1349
Cafe Landwer,2025-10-12 15:00:00,15,Sunday,2025-07-02,5,0.9081,positive,Atmosphere & ambience,,Take out,Arabica Medium 0.2kg,Arabica,Medium,0.2,3.375,0.30374999999999996,No,1,3.38,0.3037
Cafe Landwer,2025-10-12 07:00:00,7,Sunday,2025-09-30,5,0.908,positive,Overall coffee experience,Lunch,Take out,Excelsa Medium 2.5kg,Excelsa,Medium,2.5,31.624999999999996,3.47875,Yes,2,63.25,6.9575
Cafe Landwer,2025-07-14 11:00:00,11,Monday,2025-06-02,5,0.8316,positive,Specialty drinks,Breakfast,Dine-in,Robusta Dark 0.5kg,Robusta,Dark,0.5,5.369999999999999,0.32219999999999993,No,1,5.37,0.3222
Cafe Landwer,2025-12-25 11:00:00,11,Thursday,2025-09-30,5,0.9756,positive,Food & pastry quality,Breakfast,,Excelsa Light 0.2kg,Excelsa,Light,0.2,4.455,0.49005,Yes,1,4.46,0.49
Cafe Landwer,2025-06-15 07:00:00,7,Sunday,2025-05-03,5,0.5848,positive,Food & pastry quality,Breakfast,Take out,Arabica Dark 2.5kg,Arabica,Dark,2.5,22.884999999999998,2.0596499999999995,Yes,1,22.88,2.0596
Cafe Landwer,2025-05-29 14:00:00,14,Thursday,2025-12-29,5,0.9431,positive,Food & pastry quality,Brunch,Delivery,Excelsa Dark 0.2kg,Excelsa,Dark,0.2,3.645,0.40095000000000003,Yes,2,7.29,0.8019
Cafe Landwer,2025-06-06 07:00:00,7,Friday,2025-07-02,5,0.0,neutral,Food & pastry quality,,Take out,Liberica Dark 0.5kg,Liberica,Dark,0.5,7.77,1.0101,No,1,7.77,1.0101
Cafe Landwer,2026-03-22 18:00:00,18,Sunday,2025-07-02,5,0.5335,positive,Overall coffee experience,Afternoon snack,Dine-in,Arabica Medium 0.2kg,Arabica,Medium,0.2,3.375,0.30374999999999996,No,1,3.38,0.3037
Cafe Landwer,2025-04-12 13:00:00,13,Saturday,2026-01-28,4,0.0,neutral,Overall coffee experience,Afternoon snack,Take out,Robusta Dark 0.2kg,Robusta,Dark,0.2,2.6849999999999996,0.16109999999999997,No,1,2.68,0.1611
Cafe Landwer,2025-10-08 09:00:00,9,Wednesday,2025-08-31,5,0.0,neutral,Overall coffee experience,Brunch,Take out,Arabica Dark 0.2kg,Arabica,Dark,0.2,2.985,0.26865,Yes,1,2.98,0.2686
Cafe Landwer,2025-05-18 18:00:00,18,Sunday,2025-03-29,5,0.8832,positive,Food & pastry quality,Lunch,,Excelsa Medium 0.2kg,Excelsa,Medium,0.2,4.125,0.45375,No,1,4.12,0.4538
Cafe Landwer,2025-10-20 10:00:00,10,Monday,2025-03-29,5,0.8858,positive,Loyalty & regulars,Afternoon snack,,Excelsa Light 0.5kg,Excelsa,Light,0.5,8.91,0.9801,No,1,8.91,0.9801
Cafe Landwer,2025-09-23 09:00:00,9,Tuesday,2026-01-28,5,0.9245,positive,Poor service & strict rules,Brunch,Delivery,Robusta Medium 0.5kg,Robusta,Medium,0.5,5.97,0.35819999999999996,No,2,11.94,0.7164
Cafe Landwer,2025-04-13 09:00:00,9,Sunday,2025-08-01,5,0.0,neutral,Overall coffee experience,Breakfast,,Arabica Dark 0.2kg,Arabica,Dark,0.2,2.985,0.26865,No,3,8.96,0.8059
Cafe Landwer,2026-02-06 12:00:00,12,Friday,2025-08-01,4,0.0,neutral,Atmosphere & ambience,Lunch,,Excelsa Medium 0.2kg,Excelsa,Medium,0.2,4.125,0.45375,No,3,12.38,1.3612
Cafe Landwer,2025-07-05 14:00:00,14,Saturday,2025-12-29,2,-0.5848,negative,Specialty drinks,Brunch,Take out,Excelsa Medium 0.2kg,Excelsa,Medium,0.2,4.125,0.45375,No,3,12.38,1.3612
Cafe Landwer,2025-11-18 13:00:00,13,Tuesday,2025-07-02,5,0.7768,positive,Atmosphere & ambience,,Dine-in,Robusta Medium 0.5kg,Robusta,Medium,0.5,5.97,0.35819999999999996,No,1,5.97,0.3582
Cafe Landwer,2025-08-04 17:00:00,17,Monday,2026-03-08,4,0.8759,positive,Specialty drinks,Afternoon snack,Dine-in,Liberica Dark 0.2kg,Liberica,Dark,0.2,3.885,0.50505,Yes,1,3.88,0.505
